# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
0.909705     	-1.380406e-16
0.911033     	-5.190597e-16
0.912361     	-7.211304e-16
0.913689     	-7.277738e-16
0.915017     	2.006403e-16
0.916345     	-2.544009e-16
0.917673     	7.970929e-16
0.919        	3.229601e-15
0.920328     	1.791652e-15
0.921656     	1.301135e-16
0.922984     	1.648282e-15
0.924312     	6.563824e-16
0.92564      	1.894349e-15
0.926968     	-2.761830e-15
0.928295     	-2.446167e-15
0.929623     	1.202754e-15
0.930951     	1.340406e-15
0.932279     	-2.832258e-15
0.933607     	-1.622468e-15
0.934935     	-1.245225e-15
0.936263     	-8.032265e-16
0.93759      	-3.501058e-16
0.938918     	-2.873405e-16
0.940246     	-1.995139e-16
0.941574     	-4.730315e-16
0.942902     	-3.816605e-16
0.94423      	-1.105380e-16
0.945558     	-2.253369e-16
0.946885     	-5.624994e-16
0.948213     	4.096907e-15
0.949541     	2.548113e-15
0.950869     	9.413384e-16
0.952197     	1.767169e-15
0.953525     	-2.781859e-15
0.954853     	-3.404617e-15
0.956181     	-1.738671e-15
0.957508     	1.244644e-15
0.958836     	-3.786014e-16
0.960164     	-2.805754e-17
0.961492     	6.254299e-16
0.96282      	1.381932e-15
0.964148     	1.195244e-15
0.965476     	8.673706e-16
0.966803     	1.825998e-15
0.968131     	-1.593927e-15
0.969459     	-2.760490e-16
0.970787     	1.016930e-15
0.972115     	1.340552e-15
0.973443     	8.633937e-16
0.974771     	-3.323962e-16
0.976098     	1.333400e-15
0.977426     	3.725010e-16
0.978754     	1.314206e-15
0.980082     	-1.700884e-16
0.98141      	3.193138e-15
0.982738     	1.489100e-15
0.984066     	4.391195e-15
0.985394     	1.180781e-15
0.986721     	2.295437e-15
0.988049     	-3.615209e-15
0.989377     	-2.795111e-15
0.990705     	2.200312e-16
0.992033     	-4.882904e-16
0.993361     	-1.831552e-16
0.994689     	-1.720513e-16
0.996016     	-5.262511e-17
0.997344     	3.004195e-16
0.998672     	6.228294e-16
1            	4.287954e-16
1.00139      	1.759285e-16
1.00277      	2.767360e-16
1.00416      	-2.370007e-17
1.00556      	-6.975121e-17
1.00696      	1.303383e-16
1.00836      	-1.042103e-16
1.00977      	-1.465613e-16
1.01118      	1.059863e-16
1.0126       	-1.042756e-16
1.01402      	1.951743e-16
1.01545      	-1.442951e-16
1.01688      	3.357396e-16
1.01832      	-6.293180e-17
1.01977      	2.239651e-16
1.02122      	-4.002823e-16
1.02268      	8.642695e-17
1.02414      	1.599182e-17
1.02561      	4.137114e-16
1.02709      	1.275855e-16
1.02857      	-2.475254e-16
1.03006      	-4.284332e-16
1.03154      	-1.492390e-16
1.03303      	7.992992e-17
1.03452      	5.676752e-17
1.03601      	1.924727e-16
1.03751      	-3.490754e-17
1.039        	3.329652e-16
1.0405       	-1.639936e-17
1.04201      	-4.026293e-19
1.04351      	-1.498136e-16
1.04502      	3.832966e-16
1.04654      	3.279688e-16
1.04805      	-1.253671e-17
1.04955      	2.877081e-15
1.05106      	2.475472e-15
1.05257      	8.781598e-16
1.05408      	3.149369e-16
1.05558      	-3.803799e-16
1.05709      	-1.009818e-16
1.05859      	-2.584896e-17
1.06009      	1.286102e-16
1.0616       	3.587813e-17
1.06309      	9.831654e-17
1.06459      	5.495805e-17
1.06609      	1.690765e-16
1.06759      	4.126161e-17
1.06909      	1.797356e-17
1.07059      	5.702624e-16
1.07209      	7.456747e-17
1.07359      	4.875746e-17
1.0751       	2.803656e-15
1.0766       	9.976129e-16
1.07811      	-1.826789e-16
1.07961      	1.763517e-16
1.08111      	4.698222e-16
1.08262      	3.100611e-16
1.08412      	1.633399e-15
1.08563      	2.384850e-15
1.08713      	4.916139e-16
1.08864      	-1.471122e-16
1.09015      	-1.466901e-16
1.09166      	1.117457e-16
1.09317      	-1.618497e-16
1.09468      	-1.658969e-16
1.0962       	-5.839721e-18
1.09772      	2.835422e-16
1.09924      	1.714139e-16
1.10076      	5.600191e-17
1.10229      	2.415244e-17
1.10381      	-1.466279e-16
1.10534      	8.303286e-17
1.10686      	1.701006e-16
1.10839      	3.195842e-16
1.10992      	2.755658e-16
1.11145      	4.254552e-16
1.11299      	4.997808e-16
1.11452      	3.506234e-17
1.11606      	2.012135e-16
1.1176       	7.126030e-16
1.11914      	-6.253492e-16
1.12068      	1.680801e-15
1.12222      	-1.013717e-16
1.12377      	5.108838e-17
1.12532      	-1.635982e-18
1.12687      	1.591780e-16
1.12842      	3.173056e-17
1.12997      	5.671746e-17
1.13152      	-7.171843e-17
1.13307      	1.798021e-16
1.13462      	1.835019e-17
1.13617      	-1.855260e-16
1.13772      	5.962777e-17
1.13927      	-3.763386e-17
1.14082      	-1.250495e-16
1.14236      	2.497676e-17
1.14391      	-1.087381e-16
1.14546      	7.015875e-17
1.14701      	9.091574e-17
1.14856      	1.330041e-16
1.15011      	2.348992e-16
1.15166      	2.661860e-16
1.15321      	1.340940e-15
1.15476      	-3.522895e-16
1.15632      	-4.727662e-16
1.15787      	-2.753471e-16
1.15943      	2.874157e-17
1.16099      	-1.813699e-16
1.16254      	-6.704071e-17
1.1641       	-1.687197e-16
1.16566      	-7.411160e-18
1.16721      	-2.069771e-16
1.16877      	2.623613e-17
1.17033      	-3.062739e-16
1.17189      	-4.462824e-16
1.17345      	-3.082386e-16
1.17502      	-2.277421e-16
1.17658      	-1.965121e-16
1.17815      	-9.243171e-17
1.17972      	-9.015739e-17
1.18128      	-1.109459e-16
1.18285      	-1.856531e-17
1.18442      	-1.079226e-16
1.18599      	-8.200560e-17
1.18757      	-2.114233e-16
1.18914      	-1.172414e-16
1.19072      	6.469163e-17
1.19229      	-1.468310e-16
1.19386      	-2.511574e-16
1.19544      	-1.718920e-16
1.19702      	-6.140262e-17
1.1986       	1.080158e-16
1.20017      	-3.186287e-16
1.20176      	-3.331722e-16
1.20334      	-4.663159e-16
1.20492      	-4.454307e-16
1.2065       	-9.237441e-18
1.20808      	-2.552725e-16
1.20966      	-4.031910e-16
1.21125      	-2.084679e-16
1.21284      	-3.720635e-16
1.21442      	-5.022710e-16
1.21601      	-2.453260e-16
1.2176       	-2.029937e-16
1.21919      	-3.300663e-16
1.22078      	-2.966817e-16
1.22238      	-2.085581e-16
1.22397      	-1.579211e-16
1.22556      	-1.707677e-16
1.22716      	-3.209575e-16
1.22875      	-5.998701e-16
1.23034      	2.315723e-16
1.23193      	-4.904838e-16
1.23351      	-5.496189e-16
1.2351       	-4.347746e-16
1.23668      	-5.689862e-16
1.23826      	-5.617270e-16
1.23984      	-5.755654e-16
1.24142      	-1.239514e-16
1.243        	-7.803502e-16
1.24457      	-8.296667e-16
1.24615      	-1.216300e-15
1.24773      	-4.480946e-16
1.2493       	-1.157479e-15
1.25087      	-8.958705e-16
1.25245      	-1.472901e-15
1.25402      	-2.699570e-16
1.25559      	-1.431081e-16
1.25716      	-6.508428e-16
1.25873      	-1.189531e-16
1.2603       	-3.700973e-16
1.26187      	-3.296538e-16
1.26344      	5.856806e-17
1.26501      	2.706643e-16
1.26657      	-5.555984e-16
1.26814      	-4.314714e-16
1.26971      	-3.125813e-16
1.27128      	1.507078e-16
1.27285      	-8.334445e-16
1.27442      	-8.214316e-16
1.27599      	-3.696540e-16
1.27756      	-4.960209e-16
1.27913      	-5.087613e-16
1.2807       	-9.073507e-16
1.28227      	-8.244415e-16
1.28384      	-5.133527e-16
1.28541      	-1.767314e-16
1.28699      	-3.552195e-16
1.28856      	-7.682859e-16
1.29014      	-1.061308e-15
1.29171      	-8.891480e-16
1.29329      	-1.803156e-16
1.29487      	7.525192e-17
1.29645      	4.257854e-16
1.29803      	-1.713433e-16
1.29961      	1.631392e-16
1.3012       	-7.860510e-16
1.30278      	8.777999e-17
1.30437      	-8.868142e-16
1.30595      	-2.708025e-16
1.30754      	3.667819e-17
1.30913      	-1.961779e-16
1.31072      	-3.018848e-16
1.31231      	-1.849086e-16
1.31391      	-2.870583e-16
1.3155       	-3.377283e-16
1.31709      	-2.456232e-16
1.31869      	-7.358245e-17
1.32028      	-1.709618e-16
1.32187      	-6.835050e-16
1.32345      	-3.045422e-17
1.32503      	-4.437265e-16
1.3266       	-6.329097e-16
1.32817      	-3.357457e-16
1.32974      	-6.100078e-16
1.33129      	-4.848853e-16
1.33285      	-6.878358e-17
1.33439      	-5.657052e-16
1.33594      	-5.871618e-16
1.33748      	-1.570060e-16
1.33901      	-3.757007e-16
1.34054      	-1.341561e-16
1.34206      	-2.640798e-16
1.34358      	-1.529694e-16
1.34509      	-2.933618e-16
1.3466       	-1.268069e-16
1.34811      	2.649312e-17
1.34961      	1.530071e-16
1.35111      	-2.969032e-16
1.3526       	5.249813e-16
1.3541       	-7.180199e-16
1.35558      	-6.477897e-16
1.35707      	-1.849749e-16
1.35855      	1.385647e-16
1.36003      	-2.242244e-16
1.36151      	-2.917381e-16
1.36298      	-4.805174e-17
1.36445      	-5.342982e-17
1.36592      	-2.517593e-16
1.36739      	-2.090452e-16
1.36886      	-1.770838e-16
1.37032      	-2.791639e-16
1.37178      	8.815716e-17
1.37325      	-1.092418e-16
1.3747       	-2.161932e-16
1.37616      	2.398710e-17
1.37761      	-3.789863e-16
1.37906      	-1.182344e-16
1.38051      	-4.119030e-16
1.38196      	2.352195e-16
1.38341      	-2.803333e-16
1.38485      	-1.511577e-16
1.3863       	-3.129613e-16
1.38775      	-3.518294e-16
1.3892       	-3.898906e-16
1.39064      	-5.229153e-16
