# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phi)
0.756462     	-3.176244e-24
0.757468     	-1.411215e-23
0.758475     	2.847472e-25
0.759481     	-6.793544e-24
0.760487     	8.594924e-24
0.761494     	-3.967882e-24
0.7625       	-5.728872e-24
0.763507     	-7.192594e-24
0.764517     	-2.463770e-24
0.765528     	-1.215487e-23
0.766543     	-8.271806e-24
0.767558     	-6.152156e-24
0.768577     	-5.887200e-24
0.769597     	-4.116516e-24
0.770621     	1.751296e-24
0.771645     	-1.092783e-23
0.772674     	9.305782e-25
0.773707     	8.013312e-25
0.77474      	7.496324e-24
0.775778     	-1.076627e-23
0.776821     	5.376674e-24
0.777869     	9.952017e-24
0.778922     	1.163223e-25
0.779974     	-1.809458e-25
0.781032     	4.691665e-24
0.782095     	7.922839e-24
0.783163     	9.745222e-24
0.784231     	1.081797e-23
0.785305     	5.105255e-24
0.786384     	-2.455692e-25
0.787463     	-8.258881e-24
0.788547     	-5.480072e-24
0.789637     	4.627042e-24
0.790727     	1.460491e-24
0.791823     	-3.269948e-24
0.792924     	2.623714e-24
0.794026     	-1.108939e-23
0.795127     	-3.580141e-24
0.796229     	-1.033976e-25
0.797336     	5.583469e-24
0.798443     	1.313149e-23
0.799551     	8.013312e-25
0.800658     	-4.963084e-24
0.801772     	-4.239301e-24
0.802886     	-6.798391e-24
0.803999     	-1.033976e-24
0.805119     	-8.801719e-24
0.806239     	-6.656219e-24
0.807359     	-2.998530e-24
0.808486     	1.024928e-23
0.809612     	1.550964e-25
0.810739     	3.502593e-24
0.811872     	-9.383330e-24
0.813006     	-2.145500e-24
0.814139     	-3.929108e-24
0.815272     	-8.452752e-24
0.816412     	5.428373e-25
0.817553     	-3.877409e-24
0.818693     	-3.929108e-24
0.819833     	-1.429471e-23
0.820981     	-1.147713e-23
0.822128     	-4.135903e-25
0.823276     	-1.305394e-23
0.824424     	9.822770e-25
0.825579     	9.822770e-25
0.826734     	4.213451e-24
0.827889     	-3.101927e-24
0.829036     	-2.946831e-24
0.830184     	-1.023636e-23
0.831331     	-7.367077e-24
0.832478     	-1.338999e-23
0.833626     	-1.033976e-25
0.834765     	1.809458e-25
0.835905     	3.515518e-24
0.837045     	-1.220091e-23
0.838184     	-3.386271e-24
0.839324     	-2.481542e-24
0.840463     	-8.685396e-24
0.841603     	-4.084204e-24
0.842742     	-6.203855e-24
0.843882     	1.861156e-24
0.845021     	2.145500e-23
0.846161     	-2.223048e-24
0.8473       	7.806517e-24
0.84844      	1.127034e-23
0.84958      	-1.809458e-24
0.850728     	-3.877409e-24
0.851876     	5.686867e-24
0.853024     	-8.116710e-24
0.854173     	-2.688337e-24
0.855321     	-1.519944e-23
0.856469     	3.774012e-24
0.857617     	2.171349e-24
0.858766     	4.963084e-24
0.859914     	-3.101927e-24
0.861062     	-2.584939e-25
0.86221      	2.378144e-24
0.863359     	-1.147713e-23
0.864517     	5.118180e-24
0.865675     	-7.031035e-24
0.866832     	-1.685380e-23
0.86799      	-4.963084e-24
0.869148     	9.615975e-24
0.870306     	2.171349e-23
0.871464     	5.169879e-24
0.872622     	8.788794e-24
0.87378      	-1.033976e-24
0.874938     	5.169879e-25
0.876107     	-6.203855e-25
0.877276     	-2.895132e-24
0.878445     	5.686867e-24
0.879614     	2.378144e-24
0.880782     	2.171349e-24
0.881951     	5.376674e-24
0.88312      	0.000000e+00
0.884289     	8.271806e-24
0.885458     	5.169879e-24
0.886626     	3.618915e-24
0.887807     	-3.101927e-25
0.888988     	-3.101927e-25
0.890169     	-4.342698e-24
0.89135      	-9.615975e-24
0.892531     	-8.685396e-24
0.893712     	-5.790264e-24
0.894893     	-4.549493e-24
0.896074     	-1.581983e-23
0.897255     	-6.307252e-24
0.898436     	8.375204e-24
0.899617     	5.997059e-24
0.900798     	-1.385528e-23
0.901979     	1.240771e-24
0.90316      	-2.998530e-24
0.904341     	-3.722313e-24
0.905522     	-7.548023e-24
0.906703     	-5.066481e-24
0.907884     	1.033976e-25
0.90908      	5.376674e-24
0.910277     	-8.375204e-24
0.911473     	7.754818e-24
0.912669     	-3.618915e-24
0.913865     	8.271806e-25
0.915062     	-1.344168e-24
0.916258     	-2.429843e-24
0.917454     	-1.111524e-23
0.918651     	4.135903e-25
0.919847     	-4.135903e-25
0.921043     	9.512577e-24
0.92224      	-1.359678e-23
0.923436     	3.412120e-24
0.924632     	3.101927e-24
0.925829     	1.783608e-23
0.927025     	-3.463819e-24
0.928221     	5.428373e-24
0.929418     	-1.013296e-23
0.930614     	1.452736e-23
0.93181      	-1.033976e-23
0.933006     	-4.135903e-24
0.934203     	-8.840493e-24
0.935399     	-1.545794e-23
0.936595     	1.706060e-24
0.937792     	5.841963e-24
0.938988     	7.392927e-24
0.940184     	5.428373e-24
0.941381     	-4.652891e-24
0.942577     	3.360421e-24
0.943773     	4.756289e-24
0.94497      	-4.652891e-24
0.946166     	-3.050229e-24
0.947362     	-9.564276e-24
0.948559     	-3.101927e-25
0.949755     	-1.033976e-25
0.950951     	4.342698e-24
0.952147     	6.358951e-24
0.953344     	1.002956e-23
0.95454      	8.271806e-25
0.955736     	-7.134433e-24
0.956933     	-1.964554e-24
0.958129     	-5.738565e-24
0.959325     	-1.178732e-23
0.960522     	2.636638e-24
0.961718     	8.788794e-24
0.962914     	5.118180e-24
0.964111     	-2.584939e-24
0.965307     	5.686867e-25
0.966503     	-4.652891e-24
0.9677       	-6.669144e-24
0.968896     	1.199412e-23
0.970092     	1.540624e-23
0.971288     	4.704590e-24
0.972485     	-3.101927e-24
0.973681     	-1.406207e-23
0.974877     	2.067952e-24
0.976074     	1.861156e-24
0.97727      	6.152156e-24
0.978466     	2.481542e-24
0.979663     	-7.186132e-24
0.980859     	2.429843e-23
0.982055     	-2.740036e-24
0.983252     	-9.615975e-24
0.984448     	-6.824240e-24
0.985644     	2.688337e-24
0.986841     	1.344168e-24
0.988037     	5.169879e-26
0.989233     	2.636638e-24
0.990429     	-3.877409e-24
0.991626     	-1.587153e-23
0.992822     	2.378144e-24
0.994018     	-7.909915e-24
0.995215     	-9.512577e-24
0.996411     	-5.092331e-24
0.997607     	-4.316849e-24
0.998804     	5.350825e-24
1            	-1.421717e-23
1.00121      	7.341228e-24
1.00241      	-5.945361e-24
1.00361      	8.918041e-24
1.00482      	1.478585e-23
1.00602      	1.225261e-23
1.00722      	4.316849e-24
1.00841      	1.569058e-23
