# Region type : patch top
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sum(phiSub)
11.2293      	6.835969e-11
11.2317      	6.836388e-11
11.2341      	6.836823e-11
11.2366      	6.837242e-11
11.239       	6.837736e-11
11.2415      	6.838242e-11
11.2439      	6.838812e-11
11.2463      	6.839368e-11
11.2488      	6.839913e-11
11.2512      	6.840472e-11
11.2537      	6.841052e-11
11.2561      	6.841636e-11
11.2585      	6.842250e-11
11.261       	6.842868e-11
11.2634      	6.843512e-11
11.2659      	6.844182e-11
11.2683      	6.844834e-11
11.2707      	6.845517e-11
11.2732      	6.846175e-11
11.2756      	6.846517e-11
11.278       	6.846909e-11
11.2805      	6.847617e-11
11.2829      	6.848411e-11
11.2854      	6.849165e-11
11.2878      	6.849965e-11
11.2902      	6.850851e-11
11.2927      	6.851766e-11
11.2951      	6.852600e-11
11.2976      	6.853447e-11
11.3         	6.854129e-11
11.3024      	6.855293e-11
11.3049      	6.856587e-11
11.3073      	6.858205e-11
11.3098      	6.859385e-11
11.3122      	6.860922e-11
11.3146      	6.862794e-11
11.3171      	6.865119e-11
11.3195      	6.865596e-11
11.322       	6.864474e-11
11.3244      	6.863044e-11
11.3268      	6.863277e-11
11.3293      	6.864083e-11
11.3317      	6.865101e-11
11.3341      	6.865451e-11
11.3366      	6.866354e-11
11.339       	6.867152e-11
11.3415      	6.867964e-11
11.3439      	6.868745e-11
11.3463      	6.869540e-11
11.3488      	6.870393e-11
11.3512      	6.871163e-11
11.3537      	6.871927e-11
11.3561      	6.872740e-11
11.3585      	6.873539e-11
11.361       	6.874102e-11
11.3634      	6.874983e-11
11.3659      	6.875555e-11
11.3683      	6.875964e-11
11.3707      	6.875909e-11
11.3732      	6.876216e-11
11.3756      	6.878156e-11
11.378       	6.880027e-11
11.3805      	6.881617e-11
11.3829      	6.882458e-11
11.3854      	6.883330e-11
11.3878      	6.884125e-11
11.3902      	6.884769e-11
11.3927      	6.885480e-11
11.3951      	6.886193e-11
11.3976      	6.886920e-11
11.4         	6.887647e-11
11.4024      	6.888401e-11
11.4049      	6.889160e-11
11.4073      	6.889896e-11
11.4098      	6.890597e-11
11.4122      	6.891332e-11
11.4146      	6.892076e-11
11.4171      	6.892802e-11
11.4195      	6.893545e-11
11.422       	6.894250e-11
11.4244      	6.894927e-11
11.4268      	6.895506e-11
11.4293      	6.896184e-11
11.4317      	6.896940e-11
11.4341      	6.897516e-11
11.4366      	6.898180e-11
11.439       	6.898825e-11
11.4415      	6.899461e-11
11.4439      	6.900089e-11
11.4463      	6.900713e-11
11.4488      	6.901391e-11
11.4512      	6.901971e-11
11.4537      	6.902565e-11
11.4561      	6.903103e-11
11.4585      	6.903652e-11
11.461       	6.904213e-11
11.4634      	6.904757e-11
11.4659      	6.905234e-11
11.4683      	6.905741e-11
11.4707      	6.906316e-11
11.4732      	6.906834e-11
11.4756      	6.907337e-11
11.478       	6.907844e-11
11.4805      	6.908238e-11
11.4829      	6.908724e-11
