# Region type : patch bottom
# Faces  :   1000
# Area   :   6.239977e-01
# Time       	sumDirection(phi)
0.64622      	6.616782e-08
0.647242     	6.617077e-08
0.648262     	6.617179e-08
0.649282     	6.626217e-08
0.650298     	6.626287e-08
0.651315     	6.624394e-08
0.652331     	6.631076e-08
0.653345     	6.653180e-08
0.654358     	6.702826e-08
0.655372     	6.789822e-08
0.656386     	6.942435e-08
0.657399     	7.165843e-08
0.658413     	7.393914e-08
0.659427     	7.476934e-08
0.66044      	7.373175e-08
0.661451     	7.324768e-08
0.662461     	7.336980e-08
0.663472     	7.355271e-08
0.664483     	7.342182e-08
0.665493     	7.276886e-08
0.666504     	7.225875e-08
0.667514     	7.134768e-08
0.668528     	7.056572e-08
0.669539     	6.993428e-08
0.670549     	6.942732e-08
0.67156      	6.902057e-08
0.67257      	6.873750e-08
0.673578     	6.855052e-08
0.674585     	6.843742e-08
0.675596     	6.835888e-08
0.676606     	6.829416e-08
0.677617     	6.824051e-08
0.678628     	6.817797e-08
0.679638     	6.815111e-08
0.680649     	6.815410e-08
0.68166      	6.812919e-08
0.68267      	6.812386e-08
0.683678     	6.814644e-08
0.684685     	6.818628e-08
0.685689     	6.821718e-08
0.686693     	6.826219e-08
0.687697     	6.828314e-08
0.688698     	6.825261e-08
0.689699     	6.824554e-08
0.6907       	6.823547e-08
0.691701     	6.822713e-08
0.692702     	6.821908e-08
0.693703     	6.822289e-08
0.694704     	6.796466e-08
0.695702     	6.754795e-08
0.6967       	6.720146e-08
0.697697     	6.692235e-08
0.698695     	6.674919e-08
0.699693     	6.659802e-08
0.70069      	6.665713e-08
0.701688     	6.678230e-08
0.702686     	6.671352e-08
0.703684     	6.630827e-08
0.704681     	6.596615e-08
0.705679     	6.572852e-08
0.706677     	6.560838e-08
0.707671     	6.550889e-08
0.708665     	6.544573e-08
0.70966      	6.535693e-08
0.710657     	6.529786e-08
0.711652     	6.520692e-08
0.712646     	6.515058e-08
0.71364      	6.507443e-08
0.714635     	6.501352e-08
0.715629     	6.497824e-08
0.716623     	6.496455e-08
0.717617     	6.496144e-08
0.718612     	6.495320e-08
0.719606     	6.494686e-08
0.7206       	6.486305e-08
0.721595     	6.476936e-08
0.722589     	6.471991e-08
0.723583     	6.455939e-08
0.724578     	6.453445e-08
0.725572     	6.457854e-08
0.726566     	6.438442e-08
0.727561     	6.424682e-08
0.728555     	6.425283e-08
0.729549     	6.435902e-08
0.730543     	6.449169e-08
0.731538     	6.437367e-08
0.732532     	6.399378e-08
0.733526     	6.369296e-08
0.734521     	6.353035e-08
0.735515     	6.340336e-08
0.736509     	6.325956e-08
0.737504     	6.311336e-08
0.738502     	6.302119e-08
0.7395       	6.295886e-08
0.740498     	6.298122e-08
0.741492     	6.296097e-08
0.742486     	6.295247e-08
0.743484     	6.297154e-08
0.744483     	6.292629e-08
0.745481     	6.281184e-08
0.746479     	6.272199e-08
0.747477     	6.258168e-08
0.748479     	6.246384e-08
0.749481     	6.241381e-08
0.750483     	6.233132e-08
0.751485     	6.227866e-08
0.752487     	6.228673e-08
0.753489     	6.222706e-08
0.754491     	6.219145e-08
0.755498     	6.216659e-08
0.756504     	6.210954e-08
0.75751      	6.205172e-08
0.758516     	6.200773e-08
0.759522     	6.195495e-08
0.760529     	6.187820e-08
0.761535     	6.180154e-08
0.762541     	6.175123e-08
0.763547     	6.166838e-08
0.764558     	6.160985e-08
0.765568     	6.154063e-08
0.766579     	6.145215e-08
0.767593     	6.137482e-08
0.768608     	6.127498e-08
0.769628     	6.121308e-08
0.770652     	6.109138e-08
0.771675     	6.102219e-08
0.772704     	6.097272e-08
0.773737     	6.093698e-08
0.77477      	6.086792e-08
0.775808     	6.078492e-08
0.776851     	6.067438e-08
0.777899     	6.054941e-08
0.778946     	6.046967e-08
0.779999     	6.036316e-08
0.781057     	6.024620e-08
0.782119     	6.019532e-08
0.783182     	6.012569e-08
0.78425      	5.999693e-08
0.785324     	5.991577e-08
0.786397     	5.981166e-08
0.787476     	5.972226e-08
0.78856      	5.962502e-08
0.78965      	5.950138e-08
0.79074      	5.946961e-08
0.791836     	5.941243e-08
0.792937     	5.933853e-08
0.794038     	5.927350e-08
0.79514      	5.921568e-08
0.796241     	5.921892e-08
0.797348     	5.921456e-08
0.798456     	5.908771e-08
0.799563     	5.892102e-08
0.800671     	5.881721e-08
0.801784     	5.875466e-08
0.802898     	5.870998e-08
0.804011     	5.862360e-08
0.805131     	5.855219e-08
0.806251     	5.849107e-08
0.807371     	5.840565e-08
0.808498     	5.833319e-08
0.809624     	5.827896e-08
0.810751     	5.820798e-08
0.811884     	5.815612e-08
0.813017     	5.810183e-08
0.81415      	5.806487e-08
0.815284     	5.804049e-08
0.816424     	5.804213e-08
0.817564     	5.801268e-08
0.818704     	5.803339e-08
0.819844     	5.805071e-08
0.820992     	5.807988e-08
0.822139     	5.811973e-08
0.823287     	5.810660e-08
0.824434     	5.790594e-08
0.825589     	5.778138e-08
0.826744     	5.769523e-08
0.8279       	5.760590e-08
0.829047     	5.756242e-08
0.830194     	5.746523e-08
0.831342     	5.738715e-08
0.832489     	5.734589e-08
0.833636     	5.732884e-08
0.834784     	5.735692e-08
0.835923     	5.735191e-08
0.837062     	5.735245e-08
0.838202     	5.731226e-08
0.839341     	5.724292e-08
0.840481     	5.719592e-08
0.84162      	5.716493e-08
0.842759     	5.710605e-08
0.843899     	5.705761e-08
0.845038     	5.700369e-08
0.846178     	5.699931e-08
0.847317     	5.696427e-08
0.848457     	5.692519e-08
0.849605     	5.687712e-08
0.850753     	5.686318e-08
0.851901     	5.684489e-08
0.853049     	5.678943e-08
0.854197     	5.678834e-08
0.855345     	5.681311e-08
0.856493     	5.684851e-08
0.857641     	5.683842e-08
0.858789     	5.680537e-08
0.859937     	5.680765e-08
0.861085     	5.681611e-08
0.862233     	5.683589e-08
0.863391     	5.673616e-08
0.864549     	5.668944e-08
0.865706     	5.668512e-08
0.866864     	5.670884e-08
0.868022     	5.669165e-08
0.86918      	5.664846e-08
0.870337     	5.664938e-08
0.871495     	5.660814e-08
0.872653     	5.657322e-08
0.87381      	5.656850e-08
0.874979     	5.653268e-08
0.876147     	5.647874e-08
0.877316     	5.645407e-08
0.878484     	5.642357e-08
0.879652     	5.639809e-08
0.880821     	5.636532e-08
0.881989     	5.634450e-08
0.883158     	5.630357e-08
0.884326     	5.626777e-08
0.885495     	5.622635e-08
0.886675     	5.617456e-08
0.887855     	5.607940e-08
0.889036     	5.603766e-08
0.890216     	5.600250e-08
0.891397     	5.598083e-08
0.892577     	5.596211e-08
0.893758     	5.596096e-08
0.894938     	5.595964e-08
0.896119     	5.594077e-08
0.897299     	5.591984e-08
0.89848      	5.592184e-08
0.89966      	5.591045e-08
0.900841     	5.592738e-08
0.902021     	5.591836e-08
0.903202     	5.591402e-08
0.904382     	5.592274e-08
0.905563     	5.590874e-08
0.906743     	5.589133e-08
0.907939     	5.587296e-08
0.909134     	5.584411e-08
0.91033      	5.585853e-08
0.911525     	5.585930e-08
0.912721     	5.583283e-08
0.913917     	5.583920e-08
0.915112     	5.584187e-08
0.916308     	5.583364e-08
0.917503     	5.577932e-08
0.918699     	5.570294e-08
0.919895     	5.575284e-08
0.92109      	5.585797e-08
0.922286     	5.586164e-08
0.923481     	5.577375e-08
0.924677     	5.576567e-08
0.925873     	5.578844e-08
0.927068     	5.578664e-08
0.928264     	5.580275e-08
0.929459     	5.579976e-08
0.930655     	5.578492e-08
0.931851     	5.575491e-08
0.933046     	5.572214e-08
0.934242     	5.573179e-08
0.935437     	5.575744e-08
0.936633     	5.576222e-08
0.937829     	5.577714e-08
0.939024     	5.579554e-08
0.94022      	5.580673e-08
0.941415     	5.583620e-08
0.942611     	5.588956e-08
0.943807     	5.589583e-08
0.945002     	5.590392e-08
0.946198     	5.593041e-08
0.947393     	5.597659e-08
0.948589     	5.598245e-08
0.949785     	5.600320e-08
0.95098      	5.602433e-08
0.952176     	5.604645e-08
0.953371     	5.605602e-08
0.954567     	5.608621e-08
0.955763     	5.608315e-08
0.956958     	5.608490e-08
0.958154     	5.606577e-08
0.95935      	5.607386e-08
0.960545     	5.608081e-08
0.961741     	5.608303e-08
0.962936     	5.608072e-08
0.964132     	5.609254e-08
0.965328     	5.610315e-08
0.966523     	5.611977e-08
0.967719     	5.612452e-08
0.968914     	5.613076e-08
0.97011      	5.614213e-08
0.971306     	5.614852e-08
0.972501     	5.615126e-08
0.973697     	5.616893e-08
0.974892     	5.620725e-08
0.976088     	5.623921e-08
0.977284     	5.628603e-08
0.978479     	5.635216e-08
0.979675     	5.640504e-08
0.98087      	5.646639e-08
0.982066     	5.651027e-08
0.983262     	5.660388e-08
0.984457     	5.673882e-08
0.985653     	5.688802e-08
0.986848     	5.706132e-08
0.988044     	5.710346e-08
0.98924      	5.707051e-08
0.990435     	5.701511e-08
0.991631     	5.701326e-08
0.992826     	5.700295e-08
0.994022     	5.696723e-08
0.995218     	5.695652e-08
0.996413     	5.694419e-08
0.997609     	5.695133e-08
0.998804     	5.697949e-08
1            	5.700178e-08
1.00121      	5.701334e-08
1.00241      	5.702056e-08
1.00361      	5.702433e-08
1.00482      	5.702717e-08
1.00602      	5.703758e-08
1.00722      	5.706526e-08
1.00841      	5.709704e-08
1.00961      	5.712850e-08
1.0108       	5.714909e-08
1.012        	5.715962e-08
1.01319      	5.717872e-08
1.01438      	5.720381e-08
1.01557      	5.722786e-08
1.01676      	5.726430e-08
1.01794      	5.729026e-08
1.01913      	5.731155e-08
1.02031      	5.733267e-08
1.02149      	5.736760e-08
1.02267      	5.737924e-08
1.02384      	5.739033e-08
1.02502      	5.740424e-08
1.02619      	5.738970e-08
1.02736      	5.739465e-08
1.02853      	5.740569e-08
1.02969      	5.740884e-08
1.03086      	5.744750e-08
1.03202      	5.744985e-08
1.03318      	5.746463e-08
1.03434      	5.747157e-08
1.0355       	5.748699e-08
1.03665      	5.752034e-08
1.0378       	5.755598e-08
1.03895      	5.758665e-08
1.0401       	5.762077e-08
1.04124      	5.766665e-08
1.04238      	5.771163e-08
1.04352      	5.774171e-08
1.04466      	5.779379e-08
1.0458       	5.780734e-08
1.04693      	5.778814e-08
1.04806      	5.780638e-08
1.04919      	5.784166e-08
1.05032      	5.788563e-08
1.05144      	5.793473e-08
1.05257      	5.799222e-08
1.05369      	5.805703e-08
1.05481      	5.810802e-08
1.05592      	5.812584e-08
1.05704      	5.816438e-08
1.05815      	5.821931e-08
1.05926      	5.827190e-08
1.06037      	5.830347e-08
1.06148      	5.833678e-08
1.06258      	5.838897e-08
1.06368      	5.842614e-08
1.06478      	5.842432e-08
1.06588      	5.844704e-08
1.06698      	5.846882e-08
1.06807      	5.851386e-08
1.06916      	5.857147e-08
1.07026      	5.861660e-08
1.07135      	5.866538e-08
1.07243      	5.869876e-08
1.07352      	5.873525e-08
1.07461      	5.877473e-08
1.07569      	5.882224e-08
1.07678      	5.886917e-08
1.07786      	5.892481e-08
1.07894      	5.900326e-08
